movie_id,movie_title,iso_3166_1_id,name_name
43106,The Battle of the Sexes,GB,United Kingdom
30197,The Producers,US,United States of America
10156,History of the World: Part I,US,United States of America
10377,My Cousin Vinny,US,United States of America
3121,Nashville,US,United States of America
4975,Love Is the Devil: Study for a Portrait of Francis Bacon,GB,United Kingdom
9713,Holy Man,US,United States of America
85837,Detroit 9000,US,United States of America
1039,The Inheritors,AT,Austria
9821,The Mighty,US,United States of America
4437,2010,US,United States of America
1890,Children of a Lesser God,US,United States of America
1955,The Elephant Man,GB,United Kingdom
1955,The Elephant Man,US,United States of America
39437,Beloved,US,United States of America
11932,Bride of Chucky,CA,Canada
11932,Bride of Chucky,US,United States of America
6435,Practical Magic,US,United States of America
10683,Happiness,US,United States of America
63709,Reach The Rock,US,United States of America
9445,Apt Pupil,FR,France
9445,Apt Pupil,US,United States of America
2657,Pleasantville,US,United States of America
9425,Soldier,US,United States of America
32326,The Cruise,US,United States of America
637,Life Is Beautiful,IT,Italy
8675,Orgazmo,JP,Japan
8675,Orgazmo,US,United States of America
20701,Tales from the Darkside: The Movie,US,United States of America
9945,Vampires,US,United States of America
73,American History X,US,United States of America
18603,Hands on a Hard Body: The Documentary,US,United States of America
46889,Living Out Loud,US,United States of America
12888,Belly,US,United States of America
3033,Gods and Monsters,GB,United Kingdom
3033,Gods and Monsters,US,United States of America
9882,The Siege,US,United States of America
10663,The Waterboy,US,United States of America
4518,Elizabeth,US,United States of America
1808,Velvet Goldmine,GB,United Kingdom
3600,I Still Know What You Did Last Summer,US,United States of America
17037,I'll Be Home for Christmas,US,United States of America
297,Meet Joe Black,US,United States of America
5332,Dancing at Lughnasa,IE,Ireland
5332,Dancing at Lughnasa,GB,United Kingdom
5332,Dancing at Lughnasa,US,United States of America
21589,Hard Core Logo,CA,Canada
8336,The Naked Man,US,United States of America
11893,Runaway Train,IL,Israel
11893,Runaway Train,US,United States of America
12223,The Stepford Wives,US,United States of America
32081,The Pope of Greenwich Village,US,United States of America
14924,Sid & Nancy,GB,United Kingdom
10002,Mona Lisa,GB,United Kingdom
41817,Heart Condition,US,United States of America
19426,Nights of Cabiria,IT,Italy
19426,Nights of Cabiria,FR,France
12560,The Big Chill,US,United States of America
9798,Enemy of the State,US,United States of America
14444,The Rugrats Movie,US,United States of America
9487,A Bug's Life,US,United States of America
9466,Celebrity,US,United States of America
666,Central Station,BR,Brazil
2042,Savior,US,United States of America
10162,Waking Ned,FR,France
10162,Waking Ned,GB,United Kingdom
10162,Waking Ned,US,United States of America
309,The Celebration,DK,Denmark
309,The Celebration,SE,Sweden
692,Pink Flamingos,US,United States of America
24018,Glen or Glenda,US,United States of America
1678,Godzilla,JP,Japan
39256,Godzilla 1985,US,United States of America
39256,Godzilla 1985,JP,Japan
1680,King Kong vs. Godzilla,JP,Japan
244,King Kong,US,United States of America
10730,King Kong,US,United States of America
31947,King Kong Lives,US,United States of America
8130,Desperately Seeking Susan,US,United States of America
11532,The Emerald Forest,GB,United Kingdom
9749,Fletch,US,United States of America
14628,Fletch Lives,US,United States of America
9626,Red Sonja,NL,Netherlands
9626,Red Sonja,US,United States of America
13698,Gung Ho,US,United States of America
10466,The Money Pit,US,United States of America
707,A View to a Kill,FR,France
707,A View to a Kill,IS,Iceland
707,A View to a Kill,GB,United Kingdom
707,A View to a Kill,US,United States of America
11954,Lifeforce,GB,United Kingdom
9336,Police Academy,US,United States of America
10157,Police Academy 2: Their First Assignment,US,United States of America
12118,Police Academy 3: Back in Training,US,United States of America
10587,Police Academy 4: Citizens on Patrol,US,United States of America
11825,Police Academy 5: Assignment Miami Beach,US,United States of America
11895,Police Academy 6: City Under Siege,US,United States of America
9447,Babe: Pig in the City,AU,Australia
12257,Home Fries,US,United States of America
37536,Ringmaster,US,United States of America
10029,Very Bad Things,US,United States of America
27104,Steam: The Turkish Bath,ES,Spain
27104,Steam: The Turkish Bath,IT,Italy
27104,Steam: The Turkish Bath,TR,Turkey
11252,Psycho,US,United States of America
8545,Little Voice,GB,United Kingdom
10223,A Simple Plan,US,United States of America
9745,Jack Frost,US,United States of America
200,Star Trek: Insurrection,US,United States of America
9837,The Prince of Egypt,US,United States of America
11545,Rushmore,US,United States of America
1934,Shakespeare in Love,US,United States of America
11881,Miracle on 34th Street,US,United States of America
13764,Santa Claus: The Movie,US,United States of America
24951,Prancer,CA,Canada
24951,Prancer,US,United States of America
8879,Pale Rider,US,United States of America
1369,Rambo: First Blood Part II,US,United States of America
1368,First Blood,US,United States of America
1370,Rambo III,US,United States of America
10303,The Jewel of the Nile,US,United States of America
9326,Romancing the Stone,MX,Mexico
9326,Romancing the Stone,US,United States of America
10328,Cocoon,US,United States of America
11285,Cocoon: The Return,US,United States of America
1367,Rocky II,US,United States of America
1371,Rocky III,US,United States of America
1374,Rocky IV,US,United States of America
1375,Rocky V,US,United States of America
15196,Clue,US,United States of America
11904,Young Sherlock Holmes,US,United States of America
15596,Back to School,US,United States of America
13818,Heartburn,US,United States of America
29968,Nothing in Common,US,United States of America
44326,Extremities,US,United States of America
1885,The Karate Kid,US,United States of America
8856,"The Karate Kid, Part II",US,United States of America
10495,"The Karate Kid, Part III",US,United States of America
5825,National Lampoon's Christmas Vacation,US,United States of America
9489,You've Got Mail,US,United States of America
16885,The General,IE,Ireland
16885,The General,GB,United Kingdom
76857,The Theory of Flight,GB,United Kingdom
8741,The Thin Red Line,CA,Canada
8741,The Thin Red Line,US,United States of America
9276,The Faculty,US,United States of America
9822,Mighty Joe Young,US,United States of America
39314,Mighty Joe Young,US,United States of America
10312,Patch Adams,US,United States of America
9441,Stepmom,US,United States of America
9422,A Civil Action,US,United States of America
24525,Hurlyburly,US,United States of America
10368,Tea with Mussolini,GB,United Kingdom
10368,Tea with Mussolini,IT,Italy
11365,Wilde,DE,Germany
11365,Wilde,JP,Japan
11365,Wilde,GB,United Kingdom
140897,Outside Ozona,US,United States of America
31662,Affliction,US,United States of America
36136,Another Day in Paradise,US,United States of America
1363,The Hi-Lo Country,US,United States of America
46992,Hilary and Jackie,GB,United Kingdom
825,Playing by Heart,US,United States of America
22913,24 7: Twenty Four Seven,GB,United Kingdom
15556,At First Sight,US,United States of America
28902,In Dreams,US,United States of America
14709,Varsity Blues,US,United States of America
9423,Virus,US,United States of America
9423,Virus,GB,United Kingdom
9423,Virus,DE,Germany
9423,Virus,JP,Japan
9423,Virus,FR,France
14443,The Garbage Pail Kids Movie,US,United States of America
10658,Howard the Duck,US,United States of America
6917,The Gate,CA,Canada
6917,The Gate,US,United States of America
40729,The Gate II: Trespassers,CA,Canada
40729,The Gate II: Trespassers,US,United States of America
11815,The Fly,US,United States of America
9426,The Fly,CA,Canada
9426,The Fly,GB,United Kingdom
9426,The Fly,US,United States of America
10344,The Fly II,CA,Canada
10344,The Fly II,US,United States of America
15698,Running Scared,US,United States of America
2620,Armed and Dangerous,US,United States of America
30497,The Texas Chain Saw Massacre,US,United States of America
16337,The Texas Chainsaw Massacre 2,US,United States of America
25018,Leatherface: Texas Chainsaw Massacre III,US,United States of America
16780,Texas Chainsaw Massacre: The Next Generation,US,United States of America
12151,Ruthless People,US,United States of America
25438,Trick or Treat,US,United States of America
33278,Deadly Friend,US,United States of America
274253,Belizaire the Cajun,US,United States of America
192,The Name of the Rose,FR,France
192,The Name of the Rose,IT,Italy
192,The Name of the Rose,DE,Germany
10945,Jumpin' Jack Flash,US,United States of America
10013,Peggy Sue Got Married,US,United States of America
9671,Crocodile Dundee,AU,Australia
9396,Crocodile Dundee II,AU,Australia
9396,Crocodile Dundee II,US,United States of America
11038,Tough Guys,US,United States of America
12278,Soul Man,US,United States of America
11873,The Color of Money,US,United States of America
18588,52 Pick-Up,US,United States of America
10015,Heartbreak Ridge,US,United States of America
12715,Firewalker,US,United States of America
8388,¡Three Amigos!,US,United States of America
45712,Gloria,US,United States of America
6187,Dry Cleaning,FR,France
8129,My Name Is Joe,DE,Germany
8129,My Name Is Joe,GB,United Kingdom
8129,My Name Is Joe,ES,Spain
8129,My Name Is Joe,IT,Italy
8129,My Name Is Joe,FR,France
1618,Still Crazy,GB,United Kingdom
10722,The Day of the Beast,IT,Italy
10722,The Day of the Beast,ES,Spain
10314,She's All That,US,United States of America
125548,The 24 Hour Woman,US,United States of America
47139,"Blood, Guts, Bullets and Octane",US,United States of America
11167,Peeping Tom,GB,United Kingdom
2112,Payback,US,United States of America
16172,Simply Irresistible,US,United States of America
111794,20 Dates,US,United States of America
9524,Comedian Harmonists,AT,Austria
9524,Comedian Harmonists,DE,Germany
20595,The Last Days,US,United States of America
16306,Fantastic Planet,CZ,Czech Republic
16306,Fantastic Planet,FR,France
11622,Blast from the Past,US,United States of America
10207,Message in a Bottle,US,United States of America
9849,My Favorite Martian,US,United States of America
18892,Jawbreaker,US,United States of America
13466,October Sky,US,United States of America
1542,Office Space,US,United States of America
43978,The Apple,IR,Iran
43978,The Apple,FR,France
15256,200 Cigarettes,US,United States of America
8224,8MM,US,United States of America
18417,The Other Sister,US,United States of America
12479,Breakfast of Champions,US,United States of America
15209,Eight Days a Week,US,United States of America
26425,Just the Ticket,FR,France
26425,Just the Ticket,US,United States of America
1847,The Long Goodbye,US,United States of America
42113,The Ballad of Narayama,JP,Japan
8913,Pet Sematary,US,United States of America
10906,Pet Sematary II,US,United States of America
25748,Children of the Corn II: The Final Sacrifice,US,United States of America
25749,Children of the Corn III: Urban Harvest,US,United States of America
8769,Christine,US,United States of America
14742,Night Shift,US,United States of America
15856,House on Haunted Hill,US,United States of America
10671,Airport,US,United States of America
27932,Airport 1975,US,United States of America
7227,Airport '77,US,United States of America
10670,Rollercoaster,US,United States of America
5919,The Towering Inferno,US,United States of America
33518,Alligator,US,United States of America
40160,Meteor,US,United States of America
2362,Westworld,US,United States of America
10803,Logan's Run,US,United States of America
871,Planet of the Apes,US,United States of America
1685,Beneath the Planet of the Apes,US,United States of America
1705,Battle for the Planet of the Apes,US,United States of America
1688,Conquest of the Planet of the Apes,US,United States of America
1687,Escape from the Planet of the Apes,US,United States of America
166680,Avalanche,US,United States of America
11123,Earthquake,US,United States of America
29723,The Concorde... Airport '79,US,United States of America
31638,Beyond the Poseidon Adventure,US,United States of America
9535,Analyze This,AU,Australia
9535,Analyze This,US,United States of America
9455,The Corruptor,US,United States of America
796,Cruel Intentions,US,United States of America
100,"Lock, Stock and Two Smoking Barrels",GB,United Kingdom
47501,Six Ways to Sunday,US,United States of America
77936,The School of Flesh,BE,Belgium
77936,The School of Flesh,FR,France
77936,The School of Flesh,LU,Luxembourg
30943,The Deep End of the Ocean,US,United States of America
7341,The Rage: Carrie 2,US,United States of America
10350,Wing Commander,LU,Luxembourg
10350,Wing Commander,US,United States of America
11772,The Haunting,GB,United Kingdom
11772,The Haunting,US,United States of America
9540,Dead Ringers,CA,Canada
9540,Dead Ringers,US,United States of America
31503,My Boyfriend's Back,US,United States of America
11773,Village of the Damned,GB,United Kingdom
30202,Children of the Damned,GB,United Kingdom
22345,Baby Geniuses,US,United States of America
1567,I Stand Alone,FR,France
1641,Forces of Nature,US,United States of America
47288,The King and I,US,United States of America
10212,Ravenous,CZ,Czech Republic
10212,Ravenous,GB,United Kingdom
10212,Ravenous,US,United States of America
10354,True Crime,US,United States of America
11526,Bandits,FR,France
11526,Bandits,DE,Germany
8583,Dangerous Beauty,US,United States of America
16520,The King and I,US,United States of America
16508,Doug's 1st Movie,US,United States of America
11374,Edtv,US,United States of America
16379,The Mod Squad,US,United States of America
125123,Among Giants,GB,United Kingdom
28029,A Walk on the Moon,AU,Australia
28029,A Walk on the Moon,US,United States of America
603,The Matrix,AU,Australia
603,The Matrix,US,United States of America
4951,10 Things I Hate About You,US,United States of America
65749,Tango,AR,Argentina
65749,Tango,ES,Spain
8970,The Out-of-Towners,US,United States of America
9840,The Dreamlife of Angels,FR,France
30950,Metroland,FR,France
30950,Metroland,ES,Spain
30950,Metroland,GB,United Kingdom
11660,Following,GB,United Kingdom
9430,Go,US,United States of America
11355,Never Been Kissed,US,United States of America
18764,Twin Dragons,HK,Hong Kong
9465,Cookie's Fortune,US,United States of America
27455,Foolish,US,United States of America
1414,Lovers of the Arctic Circle,ES,Spain
49981,Goodbye Lover,DE,Germany
49981,Goodbye Lover,US,United States of America
6522,Life,US,United States of America
114719,Friends & Lovers,US,United States of America
10209,Hideous Kinky,FR,France
10209,Hideous Kinky,GB,United Kingdom
25512,Jeanne and the Perfect Guy,FR,France
22826,The Monster,IT,Italy
22826,The Monster,FR,France
1902,Open Your Eyes,ES,Spain
445590,Photographer,DE,Germany
445590,Photographer,PL,Poland
445590,Photographer,FR,France
6396,SLC Punk,US,United States of America
39964,Lost & Found,US,United States of America
12596,Pushing Tin,DE,Germany
12596,Pushing Tin,US,United States of America
9451,Election,US,United States of America
1946,eXistenZ,CA,Canada
1946,eXistenZ,FR,France
1946,eXistenZ,GB,United Kingdom
42230,The Mighty Peking Man,HK,Hong Kong
139445,Nô,CA,Canada
1844,Entrapment,GB,United Kingdom
1844,Entrapment,US,United States of America
6552,Idle Hands,US,United States of America
24584,Get Real,GB,United Kingdom
25471,The King of Masks,CN,China
25471,The King of Masks,HK,Hong Kong
4154,Three Seasons,US,United States of America
4154,Three Seasons,VN,Vietnam
28519,The Winslow Boy,GB,United Kingdom
28519,The Winslow Boy,US,United States of America
3309,Mildred Pierce,US,United States of America
18462,Night of the Comet,US,United States of America
28941,Chopping Mall,US,United States of America
18252,My Science Project,US,United States of America
8592,Dick Tracy,US,United States of America
564,The Mummy,US,United States of America
13852,The Castle,AU,Australia
25232,This Is My Father,CA,Canada
25232,This Is My Father,IE,Ireland
33194,Xiu Xiu: The Sent-Down Girl,CN,China
33194,Xiu Xiu: The Sent-Down Girl,HK,Hong Kong
33194,Xiu Xiu: The Sent-Down Girl,US,United States of America
33194,Xiu Xiu: The Sent-Down Girl,TW,Taiwan
10210,A Midsummer Night's Dream,IT,Italy
10210,A Midsummer Night's Dream,US,United States of America
10210,A Midsummer Night's Dream,GB,United Kingdom
53862,Trippin',US,United States of America
17962,After Life,JP,Japan
9460,Black Mask,HK,Hong Kong
4927,Edge of Seventeen,US,United States of America
1893,Star Wars: Episode I - The Phantom Menace,US,United States of America
31342,The Love Letter,US,United States of America
44297,Besieged,IT,Italy
44297,Besieged,GB,United Kingdom
95627,Frogs for Snakes,US,United States of America
8785,The Saragossa Manuscript,PL,Poland
15849,The Mummy,US,United States of America
18990,The Mummy,GB,United Kingdom
29242,The Mummy's Curse,US,United States of America
29243,The Mummy's Ghost,US,United States of America
31498,The Mummy's Hand,US,United States of America
29239,The Mummy's Tomb,US,United States of America
15660,Mommie Dearest,US,United States of America
1924,Superman,GB,United Kingdom
1924,Superman,US,United States of America
8536,Superman II,GB,United Kingdom
8536,Superman II,US,United States of America
9531,Superman III,GB,United Kingdom
9531,Superman III,US,United States of America
11411,Superman IV: The Quest for Peace,GB,United Kingdom
11411,Superman IV: The Quest for Peace,US,United States of America
138,Dracula,US,United States of America
30793,House of Dracula,US,United States of America
3103,House of Frankenstein,US,United States of America
3035,Frankenstein,US,United States of America
3077,Son of Frankenstein,US,United States of America
3074,The Ghost of Frankenstein,US,United States of America
3076,Frankenstein Meets the Wolf Man,US,United States of America
3079,The Curse of Frankenstein,GB,United Kingdom
32023,Son of Dracula,US,United States of America
13666,The Wolf Man,US,United States of America
29794,Howling II: Stirba - Werewolf Bitch,GB,United Kingdom
29794,Howling II: Stirba - Werewolf Bitch,US,United States of America
9077,Tarantula,US,United States of America
36685,The Rocky Horror Picture Show,GB,United Kingdom
36685,The Rocky Horror Picture Show,US,United States of America
43391,The Flying Saucer,US,United States of America
30168,It Came from Hollywood,US,United States of America
10785,The Thing from Another World,US,United States of America
19483,It Came from Outer Space,US,United States of America
8974,The War of the Worlds,US,United States of America
29959,It Came from Beneath the Sea,US,United States of America
11549,Invasion of the Body Snatchers,US,United States of America
18158,Earth vs. the Flying Saucers,US,United States of America
27625,It Conquered the World,US,United States of America
41516,The Mole People,US,United States of America
17918,Swamp Thing,US,United States of America
37305,Pork Chop Hill,US,United States of America
18784,"Run Silent, Run Deep",US,United States of America
509,Notting Hill,GB,United Kingdom
509,Notting Hill,US,United States of America
1090,The Thirteenth Floor,US,United States of America
24858,Eternity and a Day,FR,France
24858,Eternity and a Day,DE,Germany
24858,Eternity and a Day,GR,Greece
24858,Eternity and a Day,IT,Italy
15059,The Loss of Sexual Innocence,GB,United Kingdom
15059,The Loss of Sexual Innocence,US,United States of America
55912,Twice Upon a Yesterday,ES,Spain
55912,Twice Upon a Yesterday,US,United States of America
55912,Twice Upon a Yesterday,GB,United Kingdom
55912,Twice Upon a Yesterday,FR,France
55912,Twice Upon a Yesterday,DE,Germany
12117,Instinct,US,United States of America
11779,Buena Vista Social Club,CU,Cuba
11779,Buena Vista Social Club,DE,Germany
11779,Buena Vista Social Club,FR,France
11779,Buena Vista Social Club,GB,United Kingdom
11779,Buena Vista Social Club,US,United States of America
41730,Desert Blue,US,United States of America
84198,A Place at the Table,US,United States of America
13533,Free Enterprise,US,United States of America
817,Austin Powers: The Spy Who Shagged Me,US,United States of America
265966,Promise Her Anything,US,United States of America
265966,Promise Her Anything,CA,Canada
14283,The Red Violin,CA,Canada
14283,The Red Violin,IT,Italy
14283,The Red Violin,GB,United Kingdom
37135,Tarzan,US,United States of America
2275,The General's Daughter,DE,Germany
2275,The General's Daughter,US,United States of America
68426,Get Bruce!,US,United States of America
24137,An Ideal Husband,GB,United Kingdom
24137,An Ideal Husband,US,United States of America
10376,The Legend of 1900,IT,Italy
104,Run Lola Run,DE,Germany
15800,Trekkies,US,United States of America
9032,Big Daddy,US,United States of America
13821,The Boys,AU,Australia
9421,The Dinner Game,FR,France
55955,My Son the Fanatic,GB,United Kingdom
67067,Zone 39,AU,Australia
6488,Arachnophobia,US,United States of America
9473,"South Park: Bigger, Longer & Uncut",US,United States of America
8487,Wild Wild West,US,United States of America
10279,Summer of Sam,US,United States of America
2767,Les Amants du Pont-Neuf,FR,France
78568,"Late August, Early September",FR,France
2105,American Pie,US,United States of America
1073,Arlington Road,US,United States of America
10239,Autumn Tale,FR,France
10208,Muppets from Space,US,United States of America
2667,The Blair Witch Project,US,United States of America
48958,My Life So Far,GB,United Kingdom
48958,My Life So Far,US,United States of America
345,Eyes Wide Shut,GB,United Kingdom
345,Eyes Wide Shut,US,United States of America
9825,Lake Placid,US,United States of America
16158,The Wood,US,United States of America
133575,The Velocity of Gary,US,United States of America
620,Ghostbusters,US,United States of America
2978,Ghostbusters II,US,United States of America
10490,Drop Dead Gorgeous,US,United States of America
11618,The Haunting,US,United States of America
332,Inspector Gadget,US,United States of America
1812,Trick,US,United States of America
8914,Deep Blue Sea,AU,Australia
8914,Deep Blue Sea,US,United States of America
9824,Mystery Men,US,United States of America
4806,Runaway Bride,US,United States of America
247,The Killing,US,United States of America
10056,Killer's Kiss,US,United States of America
967,Spartacus,US,United States of America
802,Lolita,GB,United Kingdom
802,Lolita,US,United States of America
3175,Barry Lyndon,GB,United Kingdom
3175,Barry Lyndon,US,United States of America
147,The 400 Blows,FR,France
1628,Jules and Jim,FR,France
21185,Vibes,EC,Ecuador
21185,Vibes,US,United States of America
11120,The Mosquito Coast,US,United States of America
10136,The Golden Child,US,United States of America
32060,Brighton Beach Memoirs,US,United States of America
48686,Assassination,US,United States of America
48259,Crimes of the Heart,US,United States of America
873,The Color Purple,US,United States of America
48660,The Kindred,US,United States of America
26789,No Mercy,US,United States of America
3934,Ménage,FR,France
108312,Native Son,US,United States of America
11416,The Mission,FR,France
11416,The Mission,GB,United Kingdom
10776,Little Shop of Horrors,US,United States of America
24452,The Little Shop of Horrors,US,United States of America
9710,Allan Quatermain and the Lost City of Gold,US,United States of America
31924,The Morning After,US,United States of America
30890,Radio Days,US,United States of America
24081,From the Hip,US,United States of America
20242,Outrageous Fortune,US,United States of America
39074,The Bedroom Window,US,United States of America
66194,Deadtime Stories,US,United States of America
2115,Light of Day,US,United States of America
23599,Wanted: Dead or Alive,US,United States of America
3526,Frances,US,United States of America
41166,Plenty,GB,United Kingdom
41166,Plenty,US,United States of America
16406,Dick,CA,Canada
16406,Dick,FR,France
16406,Dick,US,United States of America
10386,The Iron Giant,US,United States of America
745,The Sixth Sense,US,United States of America
913,The Thomas Crown Affair,US,United States of America
912,The Thomas Crown Affair,US,United States of America
12229,The Acid House,GB,United Kingdom
91076,Illuminata,ES,Spain
91076,Illuminata,US,United States of America
91076,Illuminata,JP,Japan
89861,Stiff Upper Lips,GB,United Kingdom
89861,Stiff Upper Lips,IN,India
19457,The Yards,US,United States of America
11353,Bowfinger,US,United States of America
17707,Brokedown Palace,US,United States of America
9781,Detroit Rock City,US,United States of America
102489,Alice and Martin,FR,France
102489,Alice and Martin,ES,Spain
18212,Better Than Chocolate,CA,Canada
13817,Head On,AU,Australia
126996,Marcello Mastroianni: I Remember,IT,Italy
38715,Cobra,US,United States of America
48781,Never Talk to Strangers,US,United States of America
48781,Never Talk to Strangers,CA,Canada
48781,Never Talk to Strangers,DE,Germany
12185,Heaven Can Wait,US,United States of America
29056,The Raven,US,United States of America
26857,The Tingler,US,United States of America
28501,The Pit and the Pendulum,US,United States of America
29030,The Tomb of Ligeia,GB,United Kingdom
29030,The Tomb of Ligeia,US,United States of America
25319,The Masque of the Red Death,GB,United Kingdom
25319,The Masque of the Red Death,US,United States of America
29074,Tales of Terror,US,United States of America
24103,Haunted Honeymoon,GB,United Kingdom
10552,Cat's Eye,US,United States of America
9267,And Now for Something Completely Different,GB,United Kingdom
10766,Damien: Omen II,US,United States of America
10768,Omen III: The Final Conflict,GB,United Kingdom
10768,Omen III: The Final Conflict,US,United States of America
813,Airplane!,US,United States of America
2665,Airplane II: The Sequel,US,United States of America
9406,An American Werewolf in Paris,FR,France
9406,An American Werewolf in Paris,GB,United Kingdom
9406,An American Werewolf in Paris,LU,Luxembourg
9406,An American Werewolf in Paris,NL,Netherlands
9406,An American Werewolf in Paris,US,United States of America
11418,National Lampoon’s European Vacation,US,United States of America
11153,National Lampoon's Vacation,US,United States of America
14170,Funny Farm,US,United States of America
2280,Big,US,United States of America
11077,Problem Child,US,United States of America
28597,Problem Child 2,US,United States of America
22611,Little Nemo: Adventures In Slumberland,JP,Japan
39780,Oscar and Lucinda,AU,Australia
39780,Oscar and Lucinda,GB,United Kingdom
39780,Oscar and Lucinda,US,United States of America
10396,Tequila Sunrise,US,United States of America
9944,The Pelican Brief,US,United States of America
850,A Christmas Story,US,United States of America
850,A Christmas Story,CA,Canada
10154,Mickey Blue Eyes,GB,United Kingdom
10154,Mickey Blue Eyes,US,United States of America
10342,Teaching Mrs. Tingle,US,United States of America
10366,Universal Soldier: The Return,US,United States of America
9349,Universal Soldier,US,United States of America
15122,Love Stinks,US,United States of America
10494,Perfect Blue,JP,Japan
126152,With Friends Like These...,US,United States of America
22314,In Too Deep,US,United States of America
35813,The Bat,US,United States of America
11037,Iron Eagle,CA,Canada
11037,Iron Eagle,US,United States of America
11955,Iron Eagle II,CA,Canada
11955,Iron Eagle II,IL,Israel
2038,Iron Eagle III,GB,United Kingdom
2038,Iron Eagle III,US,United States of America
11963,Three Days of the Condor,US,United States of America
53761,Male and Female,US,United States of America
9096,Medicine Man,US,United States of America
91893,The Spiders - The Golden Sea,DE,Germany
1911,The 13th Warrior,US,United States of America
2900,The Astronaut's Wife,US,United States of America
17709,Dudley Do-Right,US,United States of America
37718,The Muse,US,United States of America
47144,Cabaret Balkan,RS,Serbia
47144,Cabaret Balkan,FR,France
47144,Cabaret Balkan,GR,Greece
47144,Cabaret Balkan,MK,Macedonia
47144,Cabaret Balkan,TR,Turkey
30964,The Lost Son,FR,France
30964,The Lost Son,GB,United Kingdom
30964,The Lost Son,US,United States of America
52366,Lucie Aubrac,FR,France
6373,The Very Thought of You,GB,United Kingdom
2162,Chill Factor,US,United States of America
14578,Outside Providence,US,United States of America
40694,Bedrooms and Hallways,GB,United Kingdom
4338,I Woke Up Early The Day I Died,US,United States of America
49184,West Beyrouth,LB,Lebanon
49184,West Beyrouth,BE,Belgium
49184,West Beyrouth,FR,France
49184,West Beyrouth,NO,Norway
10307,Stigmata,US,United States of America
11601,Stir of Echoes,US,United States of America
18621,Best Laid Plans,US,United States of America
1075,"Black Cat, White Cat",RS,Serbia
1075,"Black Cat, White Cat",RO,Romania
1075,"Black Cat, White Cat",DE,Germany
1075,"Black Cat, White Cat",AT,Austria
1075,"Black Cat, White Cat",FR,France
21719,The Minus Man,US,United States of America
40879,Whiteboyz,FR,France
40879,Whiteboyz,US,United States of America
47951,The Adventures of Milo and Otis,JP,Japan
43832,Only Angels Have Wings,US,United States of America
47697,Othello,FR,France
47697,Othello,IT,Italy
47697,Othello,MA,Morocco
47697,Othello,US,United States of America
49792,Queens Logic,US,United States of America
26522,A Soldier's Story,US,United States of America
23761,Alice Sweet Alice,US,United States of America
24097,Don't Look in the Basement,US,United States of America
42114,Nightmares,US,United States of America
28295,I Saw What You Did,US,United States of America
12105,Yellow Submarine,GB,United Kingdom
12105,Yellow Submarine,US,United States of America
14,American Beauty,US,United States of America
24128,Stop Making Sense,US,United States of America
11001,Blue Streak,DE,Germany
11001,Blue Streak,US,United States of America
10390,For Love of the Game,US,United States of America
9453,Caligula,IT,Italy
9453,Caligula,US,United States of America
704,A Hard Day's Night,GB,United Kingdom
35122,Splendor,GB,United Kingdom
35122,Splendor,US,United States of America
142132,Sugar Town,GB,United Kingdom
142132,Sugar Town,US,United States of America
24153,The Buddy Holly Story,US,United States of America
11797,Fright Night,US,United States of America
18086,Fright Night Part 2,US,United States of America
17887,Barefoot in the Park,US,United States of America
10669,Deliverance,US,United States of America
11527,Excalibur,GB,United Kingdom
11527,Excalibur,US,United States of America
42848,Lulu on the Bridge,US,United States of America
40867,The Pajama Game,US,United States of America
1049,Sommersby,FR,France
1049,Sommersby,US,United States of America
28032,Thumbelina,IE,Ireland
28032,Thumbelina,US,United States of America
11326,Tommy,GB,United Kingdom
28377,Hell Night,US,United States of America
10975,Armour of God II: Operation Condor,HK,Hong Kong
10974,Armour of God,HK,Hong Kong
10974,Armour of God,HR,Croatia
10398,Double Jeopardy,CA,Canada
10398,Double Jeopardy,US,United States of America
2290,Jakob the Liar,FR,France
2290,Jakob the Liar,HU,Hungary
2290,Jakob the Liar,US,United States of America
24071,Mumford,US,United States of America
62994,Dog Park,CA,Canada
62994,Dog Park,US,United States of America
60994,Guinevere,US,United States of America
16112,The Adventures of Elmo in Grouchland,US,United States of America
32305,Simon Sez,BE,Belgium
32305,Simon Sez,DE,Germany
32305,Simon Sez,US,United States of America
14429,Drive Me Crazy,US,United States of America
15198,"Mystery, Alaska",CA,Canada
15198,"Mystery, Alaska",US,United States of America
6415,Three Kings,US,United States of America
24066,"Happy, Texas",US,United States of America
21430,New Rose Hotel,US,United States of America
10381,Plunkett & MacLeane,GB,United Kingdom
42486,Napoleon and Samantha,US,United States of America
60285,Alvarez Kelly,US,United States of America
5622,And the Ship Sails On,IT,Italy
10349,The Dark Half,US,United States of America
42518,Gulliver's Travels,US,United States of America
29787,Monkey Shines,US,United States of America
9638,Phantasm,US,United States of America
10576,Psycho II,US,United States of America
12662,Psycho III,US,United States of America
61369,Rain,US,United States of America
11712,Sanjuro,JP,Japan
12618,Random Hearts,US,United States of America
13824,Superstar,CA,Canada
226,Boys Don't Cry,US,United States of America
55107,L'ennui,PT,Portugal
55107,L'ennui,FR,France
69851,The Grandfather,ES,Spain
10388,The Limey,US,United States of America
17198,The Mating Habits of the Earthbound Human,US,United States of America
44857,Molly,US,United States of America
9346,Risky Business,US,United States of America
861,Total Recall,US,United States of America
14412,Body Heat,US,United States of America
9377,Ferris Bueller's Day Off,US,United States of America
