movie_id,movie_title,iso_639_1_id,name_name
16,Dancer in the Dark,en,English
13785,Best in Show,en,English
34299,Beautiful,en,English
22597,The Broken Hearts Club: A Romantic Comedy,en,English
22597,The Broken Hearts Club: A Romantic Comedy,fr,Français
22597,The Broken Hearts Club: A Romantic Comedy,ru,Pусский
19348,Girlfight,en,English
10637,Remember the Titans,en,English
9003,Hellraiser,en,English
9064,Hellbound: Hellraiser II,en,English
11569,Hellraiser III: Hell on Earth,en,English
10434,"Faraway, So Close!",en,English
10434,"Faraway, So Close!",fr,Français
10434,"Faraway, So Close!",de,Deutsch
26484,Beach Party,en,English
39113,Bikini Beach,en,English
38126,Return of the Fly,en,English
38126,Return of the Fly,fr,Français
53617,Pajama Party,en,English
469,Stranger Than Paradise,en,English
469,Stranger Than Paradise,hu,Magyar
2160,Voyage to the Bottom of the Sea,en,English
2160,Voyage to the Bottom of the Sea,fr,Français
2161,Fantastic Voyage,en,English
3073,Abbott and Costello Meet Frankenstein,en,English
911,The Bank Dick,en,English
10973,Creature from the Black Lagoon,en,English
34077,The Giant Gila Monster,en,English
10787,The Invisible Man,en,English
43109,The Killer Shrews,en,English
43109,The Killer Shrews,es,Español
43230,Kronos,en,English
15855,Phantom of the Opera,en,English
9507,Runaway,en,English
27475,The Slumber Party Massacre,en,English
27764,Slumber Party Massacre II,en,English
27767,Slumber Party Massacre III,en,English
40760,Sorority House Massacre,en,English
40446,Sorority House Massacre II,en,English
24664,Bamboozled,en,English
24664,Bamboozled,hu,Magyar
21370,Bootmen,en,English
20455,Digimon: The Movie,de,Deutsch
20455,Digimon: The Movie,en,English
10461,Get Carter,en,English
1485,Get Carter,en,English
1597,Meet the Parents,en,English
641,Requiem for a Dream,en,English
10687,Tigerland,en,English
6521,The Contender,en,English
10763,Dr. T and the Women,en,English
100975,Just Looking,en,English
16888,The Ladies Man,en,English
10383,Lost Souls,en,English
10383,Lost Souls,fr,Français
21142,Billy Jack,en,English
78140,Billy Jack Goes to Washington,en,English
2134,The Time Machine,en,English
18801,Haunted,en,English
18498,Ghoulies,en,English
28605,Ghoulies II,en,English
42797,The Unsinkable Molly Brown,en,English
13465,The Adventures of Ichabod and Mr. Toad,en,English
27033,The Strange Love of Martha Ivers,en,English
20367,Detour,en,English
71,Billy Elliot,en,English
1636,Bedazzled,en,English
1636,Bedazzled,ru,Pусский
1636,Bedazzled,es,Español
10647,Pay It Forward,en,English
19204,The Beyond,en,English
19204,The Beyond,it,Italiano
13762,The Private Eyes,en,English
12207,The Legend of Drunken Master,cn,广州话 / 廣州話
11531,Book of Shadows: Blair Witch 2,en,English
24100,The Little Vampire,en,English
24100,The Little Vampire,de,Deutsch
10783,Lucky Numbers,en,English
47302,Stardom,en,English
47302,Stardom,fr,Français
4327,Charlie's Angels,en,English
4327,Charlie's Angels,de,Deutsch
4327,Charlie's Angels,fi,suomi
4327,Charlie's Angels,ja,日本語
4327,Charlie's Angels,cn,广州话 / 廣州話
4958,The Legend of Bagger Vance,en,English
9678,Little Nicky,en,English
9678,Little Nicky,fr,Français
11978,Men of Honor,en,English
8870,Red Planet,en,English
77434,What's Cooking?,en,English
77434,What's Cooking?,es,Español
77434,What's Cooking?,vi,Tiếng Việt
77434,What's Cooking?,yi,
14295,You Can Count on Me,en,English
681,Diamonds Are Forever,en,English
681,Diamonds Are Forever,de,Deutsch
11372,The Eagle Has Landed,cs,Český
11372,The Eagle Has Landed,en,English
11372,The Eagle Has Landed,de,Deutsch
11372,The Eagle Has Landed,pl,Polski
11372,The Eagle Has Landed,es,Español
8452,The 6th Day,en,English
10862,Bounce,en,English
8871,How the Grinch Stole Christmas,en,English
34045,One Day in September,en,English
34045,One Day in September,fr,Français
34045,One Day in September,de,Deutsch
16340,Rugrats in Paris: The Movie,en,English
10481,102 Dalmatians,en,English
10867,Malena,it,Italiano
10876,Quills,en,English
9741,Unbreakable,en,English
146,"Crouching Tiger, Hidden Dragon",zh,普通话
11849,Dungeons & Dragons,en,English
11849,Dungeons & Dragons,pl,Polski
11983,Proof of Life,en,English
11678,Vertical Limit,en,English
11678,Vertical Limit,ur,اردو
2669,The Bounty,en,English
20721,Code of Silence,en,English
20721,Code of Silence,pt,Português
2609,"Planes, Trains and Automobiles",en,English
12714,She's Having a Baby,en,English
92603,Secrets of the Heart,es,Español
708,The Living Daylights,en,English
708,The Living Daylights,ar,العربية
708,The Living Daylights,fr,Français
708,The Living Daylights,de,Deutsch
708,The Living Daylights,ru,Pусский
708,The Living Daylights,cs,Český
708,The Living Daylights,sk,Slovenčina
1857,The Transformers: The Movie,en,English
1857,The Transformers: The Movie,ja,日本語
10673,Wall Street,en,English
2604,Born on the Fourth of July,en,English
2604,Born on the Fourth of July,es,Español
10132,Talk Radio,en,English
11064,Brewster's Millions,en,English
107,Snatch,en,English
107,Snatch,ru,Pусский
40820,Punchline,en,English
392,Chocolat,en,English
392,Chocolat,fr,Français
8859,"Dude, Where’s My Car?",en,English
8859,"Dude, Where’s My Car?",fr,Français
8859,"Dude, Where’s My Car?",ja,日本語
11688,The Emperor's New Groove,en,English
12509,Pollock,en,English
3981,What Women Want,en,English
3981,What Women Want,fr,Français
711,Finding Forrester,en,English
2046,The Gift,en,English
5001,Before Night Falls,es,Español
5001,Before Night Falls,en,English
8358,Cast Away,ru,Pусский
8358,Cast Away,en,English
5994,The Family Man,en,English
25520,The House of Mirth,en,English
25520,The House of Mirth,fr,Français
1493,Miss Congeniality,en,English
1493,Miss Congeniality,es,Español
1493,Miss Congeniality,fr,Français
1493,Miss Congeniality,ru,Pусский
25660,Nowhere to Hide,ko,한국어/조선말
134,"O Brother, Where Art Thou?",en,English
62677,Songcatcher,en,English
21991,State and Main,it,Italiano
21991,State and Main,en,English
10577,Dracula 2000,en,English
21355,All the Pretty Horses,en,English
21355,All the Pretty Horses,es,Español
29122,An Everlasting Piece,en,English
11973,Thirteen Days,en,English
11973,Thirteen Days,ru,Pусский
1900,Traffic,es,Español
1900,Traffic,en,English
44853,The Claim,en,English
10873,Shadow of the Vampire,en,English
10873,Shadow of the Vampire,de,Deutsch
26719,House of Games,en,English
31583,Kill Me Again,en,English
15739,Annie,en,English
15413,Don't Tell Mom the Babysitter's Dead,en,English
2623,An Officer and a Gentleman,en,English
11209,The Alamo,cs,Český
11209,The Alamo,en,English
11209,The Alamo,es,Español
13715,At Close Range,en,English
19108,Breaker! Breaker!,en,English
8043,Breakheart Pass,en,English
8043,Breakheart Pass,fr,Français
43258,Friendly Persuasion,en,English
10655,Gettysburg,en,English
75490,Imaginary Crimes,en,English
42261,Rancho Deluxe,en,English
42261,Rancho Deluxe,de,Deutsch
34794,The St  Francisville Experiment,en,English
9989,Antitrust,en,English
18828,Double Take,en,English
9816,Save the Last Dance,en,English
20637,Panic,en,English
5955,The Pledge,en,English
125498,Kids World,en,English
77825,The Personals,zh,普通话
220976,The Amati Girls,en,English
66599,Love Field,en,English
17474,The Man in the Moon,en,English
11191,Mystic Pizza,en,English
11191,Mystic Pizza,fr,Français
2613,Prelude to a Kiss,nl,Nederlands
2613,Prelude to a Kiss,en,English
22021,Coffy,en,English
22048,Foxy Brown,en,English
17006,I'm Gonna Git You Sucka,en,English
26333,Untamed Heart,en,English
16723,Sugar & Spice,en,English
2018,The Wedding Planner,en,English
31768,Amy,en,English
47595,Faithless,fr,Français
47595,Faithless,sv,svenska
18856,The Invisible Circus,en,English
18856,The Invisible Circus,fr,Français
10499,The Legend of Rita,de,Deutsch
37949,A Monkey's Tale,en,English
37949,A Monkey's Tale,fr,Français
47943,"Harry, He's Here To Help",fr,Français
74340,Amazing Grace and Chuck,en,English
5709,Amazon Women on the Moon,en,English
11215,Baby Boom,en,English
26477,Back to the Beach,en,English
10937,Barfly,en,English
4639,Best Seller,en,English
96,Beverly Hills Cop II,en,English
90,Beverly Hills Cop,en,English
11028,The Big Easy,en,English
11028,The Big Easy,es,Español
67307,The Big Town,en,English
19324,Born in East L.A.,en,English
19933,The Brave Little Toaster,nl,Nederlands
19933,The Brave Little Toaster,en,English
19933,The Brave Little Toaster,pl,Polski
12919,Can't Buy Me Love,en,English
15785,Cherry 2000,en,English
31701,Cop,en,English
31563,Critical Condition,en,English
12506,Cry Freedom,en,English
89992,Curse,cn,广州话 / 廣州話
70199,Dead of Winter,en,English
39507,The Dead,en,English
62185,Death Before Dishonor,en,English
24826,Disorderlies,en,English
24826,Disorderlies,de,Deutsch
30994,Dogs in Space,en,English
17159,Eddie Murphy Raw,en,English
10110,Empire of the Sun,en,English
10110,Empire of the Sun,ja,日本語
10110,Empire of the Sun,zh,普通话
18935,Ernest Goes to Camp,en,English
764,The Evil Dead,en,English
20287,Extreme Prejudice,en,English
20287,Extreme Prejudice,es,Español
26964,Family Viewing,en,English
71881,Five Corners,en,English
15658,Flowers in the Attic,en,English
4918,The Fourth Protocol,en,English
28368,Gardens of Stone,en,English
58084,Julia and Julia,en,English
52780,The Glass Menagerie,en,English
48149,"Good Morning, Babylon",en,English
48149,"Good Morning, Babylon",it,Italiano
26156,Hiding Out,en,English
34101,Hollywood Shuffle,en,English
32054,Hope and Glory,en,English
14464,Hot Pursuit,en,English
65501,Housekeeping,en,English
32227,Hunk,en,English
2614,Innerspace,en,English
40962,Ironweed,en,English
12704,Ishtar,en,English
580,Jaws: The Revenge,en,English
24828,Leonard Part 6,en,English
13703,Less Than Zero,en,English
13703,Less Than Zero,de,Deutsch
13703,Less Than Zero,es,Español
36914,Like Father Like Son,en,English
1547,The Lost Boys,en,English
42010,Made in Heaven,en,English
2608,Maid to Order,es,Español
2608,Maid to Order,en,English
32058,Making Mr. Right,en,English
10019,Mannequin,en,English
11649,Masters of the Universe,en,English
84499,Million Dollar Mystery,en,English
13509,The Monster Squad,en,English
13509,The Monster Squad,de,Deutsch
13509,The Monster Squad,pt,Português
63639,A Month in the Country,en,English
30175,Morgan Stewart's Coming Home,en,English
51521,My Demon Lover,en,English
34379,No Man's Land,en,English
22915,North Shore,en,English
24940,Head Over Heels,en,English
37302,Left Behind,en,English
10984,Valentine,en,English
843,In the Mood for Love,cn,广州话 / 廣州話
843,In the Mood for Love,fr,Français
843,In the Mood for Love,es,Español
318,The Million Dollar Hotel,en,English
12806,Nico and Dani,ca,Català
12806,Nico and Dani,es,Español
9740,Hannibal,en,English
10878,Saving Silverman,en,English
10878,Saving Silverman,pl,Polski
10878,Saving Silverman,pt,Português
10878,Saving Silverman,es,Español
47588,Signs & Wonders,el,ελληνικά
47588,Signs & Wonders,en,English
10697,The Taste of Others,fr,Français
7093,Vatel,en,English
16300,Down to Earth,en,English
19405,Recess: School's Out,en,English
1921,Sweet November,en,English
44412,Company Man,en,English
21620,The Price of Milk,en,English
23685,Monkeybone,en,English
12138,3000 Miles to Graceland,en,English
48217,The Widow of Saint-Pierre,fr,Français
6073,The Mexican,en,English
6073,The Mexican,es,Español
39180,See Spot Run,fr,Français
35569,Carman: The Champion,en,English
25208,The Caveman's Valentine,en,English
82103,"Me, You, Them",pt,Português
19513,Series 7: The Contenders,en,English
2749,15 Minutes,cs,Český
2749,15 Minutes,en,English
2749,15 Minutes,el,ελληνικά
2749,15 Minutes,ru,Pусский
10050,Get Over It,en,English
17203,Blow Dry,en,English
17203,Blow Dry,fr,Français
95682,Long Night's Journey Into Day,af,Afrikaans
95682,Long Night's Journey Into Day,xh,
95682,Long Night's Journey Into Day,en,English
54968,Simon Magus,en,English
49929,When Brendan Met Trudy,en,English
49929,When Brendan Met Trudy,fr,Français
49929,When Brendan Met Trudy,de,Deutsch
2302,Avalon,yi,
2302,Avalon,en,English
32686,Gray's Anatomy,en,English
13889,Madadayo,en,English
13889,Madadayo,ja,日本語
6028,The Mirror Crack'd,en,English
51802,Of Mice and Men,en,English
42148,Pixote,pt,Português
29492,Reform School Girls,pt,Português
29492,Reform School Girls,en,English
25447,Tapeheads,en,English
28410,Tuff Turf,en,English
38545,The Unbelievable Truth,en,English
19490,The Bishop's Wife,en,English
19490,The Bishop's Wife,fr,Français
31151,Elvis That's the Way It Is,en,English
1888,The Fortune Cookie,en,English
38805,Lilies of the Field,en,English
16618,Hans Christian Andersen,en,English
2428,The Greatest Story Ever Told,en,English
22013,Elmer Gantry,en,English
15598,Alfie,en,English
43332,Demetrius and the Gladiators,en,English
62127,The Fantasticks,en,English
56137,I Know Where I'm Going!,en,English
56137,I Know Where I'm Going!,gd,
17965,The Abominable Dr. Phibes,en,English
29067,"Die, Monster, Die!",en,English
33250,Real Life,en,English
14460,Battle Beyond the Stars,en,English
17466,Death Warrant,en,English
9594,Double Impact,en,English
35976,The End,en,English
4986,Fuzz,en,English
2453,Harley Davidson and the Marlboro Man,en,English
33676,Losin' It,en,English
33676,Losin' It,es,Español
4587,Mermaids,en,English
31004,The Mighty Quinn,en,English
27859,Rated X,en,English
11454,Manhunter,en,English
38718,Reversal of Fortune,en,English
4192,Death on the Nile,de,Deutsch
4192,Death on the Nile,en,English
4192,Death on the Nile,fr,Français
4192,Death on the Nile,ar,العربية
11607,DeepStar Six,en,English
14052,Revenge of the Nerds,en,English
16889,Revenge of the Nerds II: Nerds in Paradise,en,English
39934,Longtime Companion,en,English
26580,4 Little Girls,en,English
21309,River's Edge,en,English
16263,Girls Just Want to Have Fun,en,English
4985,The Longest Yard,en,English
20704,Necessary Roughness,en,English
23730,C.H.U.D.,en,English
853,Enemy at the Gates,de,Deutsch
853,Enemy at the Gates,en,English
853,Enemy at the Gates,ru,Pусский
10877,Exit Wounds,it,Italiano
5257,The Dish,en,English
77,Memento,en,English
20322,The Brothers,en,English
10833,Heartbreakers,en,English
10833,Heartbreakers,ru,Pусский
20309,Say It Isn't So,en,English
12658,Someone Like You...,en,English
10054,Spy Kids,es,Español
10054,Spy Kids,en,English
10646,Tomcats,en,English
2575,The Tailor of Panama,en,English
2575,The Tailor of Panama,es,Español
55,Amores perros,es,Español
65075,Keep the River on Your Right: A Modern Cannibal Tale,en,English
65075,Keep the River on Your Right: A Modern Cannibal Tale,es,Español
44379,The Gleaners & I,fr,Français
2043,Along Came a Spider,en,English
2043,Along Came a Spider,ru,Pусский
4133,Blow,en,English
56715,Just Visiting,en,English
56715,Just Visiting,fr,Français
10991,Pokémon: Spell of the Unknown,en,English
15940,Beautiful Creatures,en,English
26791,Brigham City,en,English
44069,The Day I Became a Woman,fa,فارسی
68894,Shadow Magic,en,English
68894,Shadow Magic,zh,普通话
634,Bridget Jones's Diary,en,English
10956,Joe Dirt,en,English
19366,Josie and the Pussycats,en,English
28308,The Body,ar,العربية
28308,The Body,he,עִבְרִית
28308,The Body,en,English
9519,Chopper,en,English
13898,The Circle,fa,فارسی
196280,Lakeboat,en,English
9290,Crocodile Dundee in Los Angeles,en,English
13166,Freddy Got Fingered,en,English
32590,The Center of the World,en,English
153141,The Low Down,en,English
52654,The Luzhin Defence,en,English
52654,The Luzhin Defence,it,Italiano
70282,The Visit,en,English
70282,The Visit,fr,Français
47643,Lilies,en,English
111,Scarface,en,English
111,Scarface,es,Español
32488,Days of Wine and Roses,en,English
10477,Driven,en,English
10477,Driven,de,Deutsch
10477,Driven,es,Español
12484,The Forsaken,en,English
2144,One Night at McCool's,en,English
24113,Town & Country,en,English
118052,Rat,en,English
1734,The Mummy Returns,en,English
1734,The Mummy Returns,ar,العربية
38047,Eureka,ja,日本語
8076,Tuvalu,de,Deutsch
4973,Under the Sand,fr,Français
8095,Cleopatra,en,English
8095,Cleopatra,pt,Português
849,Krull,en,English
27223,Lost in America,en,English
2981,The Lost World,en,English
39266,Triumph of the Will,de,Deutsch
31863,True Believer,en,English
11307,The World According to Garp,en,English
46498,Candy,en,English
11163,Fellini Satyricon,it,Italiano
11163,Fellini Satyricon,la,Latin
11035,Roma,en,English
11035,Roma,fr,Français
11035,Roma,it,Italiano
18691,Frankie and Johnny,en,English
3784,Frankie and Johnny,en,English
78133,A Home of Our Own,en,English
22829,Paris When It Sizzles,en,English
35717,Pola X,fr,Français
11936,City of Women,it,Italiano
25221,For the Boys,en,English
19494,Nine to Five,fr,Français
19494,Nine to Five,en,English
40842,Norma Rae,en,English
19357,Summer Rental,en,English
19357,Summer Rental,es,Español
33743,"The 5,000 Fingers of Dr. T.",en,English
32924,Catchfire,en,English
9062,Love Story,en,English
9062,Love Story,es,Español
11174,Pelle the Conqueror,da,Dansk
11174,Pelle the Conqueror,sv,svenska
934,Rififi,en,English
934,Rififi,fr,Français
934,Rififi,it,Italiano
9476,A Knight's Tale,en,English
37691,Bread and Roses,en,English
37691,Bread and Roses,es,Español
115810,Calle 54,es,Español
115810,Calle 54,fr,Français
115810,Calle 54,en,English
10613,The King Is Alive,en,English
10613,The King Is Alive,fr,Français
19094,Sordid Lives,en,English
14268,Startup.com,en,English
5852,Angel Eyes,en,English
808,Shrek,en,English
49453,Fast Food Fast Women,en,English
824,Moulin Rouge!,fr,Français
824,Moulin Rouge!,es,Español
824,Moulin Rouge!,en,English
37558,Little Brothers,fr,Français
676,Pearl Harbor,fr,Français
676,Pearl Harbor,en,English
676,Pearl Harbor,ja,日本語
88727,Bloody Angels,no,Norsk
26813,Himalaya,bo,
29572,The Man Who Cried,en,English
29572,The Man Who Cried,fr,Français
29572,The Man Who Cried,it,Italiano
29572,The Man Who Cried,ro,Română
29572,The Man Who Cried,ru,Pусский
29572,The Man Who Cried,yi,
48109,Our Song,es,Español
48109,Our Song,en,English
50541,Ice Castles,en,English
26255,Love Potion No. 9,en,English
22414,Postcards from the Edge,en,English
43329,Apache,en,English
42233,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson",en,English
1406,City Slickers,en,English
1406,City Slickers,de,Deutsch
13554,Eight Men Out,en,English
17664,The Horse Soldiers,en,English
66035,The Kentuckian,en,English
41050,La Notte,it,Italiano
1632,Mississippi Burning,en,English
966,The Magnificent Seven,en,English
966,The Magnificent Seven,es,Español
12639,Return of the Seven,en,English
12639,Return of the Seven,es,Español
301,Rio Bravo,en,English
301,Rio Bravo,es,Español
31527,The Scarlet Empress,en,English
4988,Semi-Tough,en,English
12623,Suspect,en,English
11896,Throw Momma from the Train,en,English
25538,Yi Yi,en,English
25538,Yi Yi,ja,日本語
25538,Yi Yi,zh,普通话
17971,Midnight Madness,en,English
6498,Nightwatch,da,Dansk
6498,Nightwatch,es,Español
5923,The Sand Pebbles,en,English
5923,The Sand Pebbles,zh,普通话
15497,Twelve O'Clock High,en,English
21876,Von Ryan's Express,de,Deutsch
21876,Von Ryan's Express,it,Italiano
21876,Von Ryan's Express,en,English
11090,The Animal,en,English
14034,What's the Worst That Could Happen?,en,English
21056,Big Eden,en,English
9397,Evolution,en,English
9705,Swordfish,de,Deutsch
9705,Swordfish,en,English
26475,The Anniversary Party,en,English
56934,Bride of the Wind,en,English
29937,Divided We Fall,cs,Český
29937,Divided We Fall,de,Deutsch
49922,Whatever Happened to Harold Smith?,en,English
10364,Catch-22,en,English
10364,Catch-22,fr,Français
10364,Catch-22,it,Italiano
32458,Forgotten Silver,en,English
1089,Point Break,en,English
38043,Shag,en,English
9967,Uncommon Valor,en,English
17494,Unlawful Entry,en,English
17494,Unlawful Entry,es,Español
17465,Youngblood,en,English
759,Gentlemen Prefer Blondes,fr,Français
759,Gentlemen Prefer Blondes,en,English
10297,How to Marry a Millionaire,en,English
29393,Macabre,en,English
10653,The Seven Year Itch,en,English
21468,There's No Business Like Show Business,en,English
21468,There's No Business Like Show Business,es,Español
9576,Tootsie,en,English
22323,The Boys Next Door,en,English
31935,Too Late the Hero,en,English
126881,The Trio,de,Deutsch
52616,Pavilion of Women,en,English
52616,Pavilion of Women,zh,普通话
10865,Atlantis: The Lost Empire,en,English
10865,Atlantis: The Lost Empire,fr,Français
10865,Atlantis: The Lost Empire,es,Español
1995,Lara Croft: Tomb Raider,en,English
10808,Dr. Dolittle 2,en,English
9799,The Fast and the Furious,en,English
644,A.I. Artificial Intelligence,en,English
16161,Baby Boy,en,English
10691,Crazy/Beautiful,es,Español
10691,Crazy/Beautiful,en,English
10615,Pootie Tang,en,English
47596,Snow days,en,English
47596,Snow days,hu,Magyar
21488,Funny Felix,fr,Français
59733,Down from the Mountain,en,English
271462,Russian Doll,ru,Pусский
271462,Russian Doll,en,English
11826,Sexy Beast,en,English
24470,"South of Heaven, West of Hell",en,English
9301,The Princess and the Warrior,de,Deutsch
11444,The Closet,fr,Français
11444,The Closet,pl,Polski
11444,The Closet,es,Español
15564,Wolves,en,English
60670,The Crimson Rivers,fr,Français
40880,Pandaemonium,en,English
10992,Cats & Dogs,en,English
10992,Cats & Dogs,fr,Français
10992,Cats & Dogs,de,Deutsch
10992,Cats & Dogs,th,ภาษาไทย
2140,Kiss of the Dragon,en,English
2140,Kiss of the Dragon,fr,Français
2140,Kiss of the Dragon,zh,普通话
4248,Scary Movie 2,en,English
17612,Lost and Delirious,en,English
3134,Baise-moi,fr,Français
34899,The Vertical Ray of the Sun,vi,Tiếng Việt
8217,Alice,en,English
22478,Another Woman,en,English
26483,Beach Blanket Bingo,en,English
24382,Big Deal on Madonna Street,it,Italiano
11286,The Cannonball Run,ja,日本語
11286,The Cannonball Run,zh,普通话
11286,The Cannonball Run,ar,العربية
11286,The Cannonball Run,en,English
11950,Cannonball Run II,en,English
12236,Speed Zone,en,English
12236,Speed Zone,de,Deutsch
36245,Diary of a Chambermaid,fr,Français
43342,Donovan's Brain,en,English
15875,Donovan's Reef,en,English
15875,Donovan's Reef,fr,Français
26573,Dr. Goldfoot and the Bikini Machine,en,English
23439,House of Usher,en,English
10728,Faust,de,Deutsch
5991,The Last Laugh,xx,No Language
11697,The Man Who Shot Liberty Valance,en,English
6106,Salvador,en,English
6106,Salvador,es,Español
22477,September,en,English
19200,Shadows and Fog,en,English
11300,Something Wild,en,English
16211,The Sons of Katie Elder,en,English
28650,The Thing with Two Heads,en,English
42780,Village of the Giants,en,English
32569,X: The Man with the X-Ray Eyes,en,English
20075,Nice Dreams,en,English
28430,The Day the Earth Caught Fire,en,English
28794,The House by the Cemetery,it,Italiano
20197,Things Are Tough All Over,en,English
43316,All That Heaven Allows,en,English
34689,The Barefoot Contessa,en,English
25690,The Blackout,en,English
25690,The Blackout,fr,Français
10238,Cries and Whispers,sv,svenska
18929,The Entertainer,en,English
4789,The Garden of the Finzi-Continis,it,Italiano
32595,Howling III: The Marsupials,en,English
18030,Kiss Me Deadly,en,English
18988,The Lion in Winter,en,English
11536,The Misfits,en,English
10339,Moby Dick,en,English
39875,Popcorn,en,English
50031,Rembrandt,en,English
976,Sweet Smell of Success,en,English
69605,Written on the Wind,en,English
65632,The 10th Victim,it,Italiano
29471,Colonel Redl,de,Deutsch
4780,Obsession,en,English
11906,Suspiria,en,English
11906,Suspiria,it,Italiano
11906,Suspiria,la,Latin
11906,Suspiria,ru,Pусский
11713,Fist of Fury,cn,广州话 / 廣州話
11713,Fist of Fury,en,English
11713,Fist of Fury,zh,普通话
9589,Christiane F.,de,Deutsch
12481,The Big Boss,zh,普通话
13333,Game of Death,cn,广州话 / 廣州話
13333,Game of Death,en,English
13938,The Last Dragon,en,English
10540,Outland,en,English
9462,The Way of the Dragon,en,English
9462,The Way of the Dragon,it,Italiano
9462,The Way of the Dragon,zh,普通话
82623,T-Rex: Back to the Cretaceous,en,English
2114,Final Fantasy: The Spirits Within,en,English
8835,Legally Blonde,en,English
11371,The Score,en,English
11371,The Score,fr,Français
78248,Adanggaman,bm,Bamanankan
78248,Adanggaman,fr,Français
9517,Bully,en,English
25985,Jump Tomorrow,en,English
25985,Jump Tomorrow,fr,Français
25985,Jump Tomorrow,es,Español
15745,Made,en,English
24977,Michael Jordan to the Max,en,English
36107,More,xx,No Language
113271,Thrill Ride: The Science of Fun,en,English
58904,Haunted Castle,en,English
13794,Africa: The Serengeti,en,English
13795,Alaska: Spirit of the Wild,en,English
103488,Encounter in the Third Dimension,en,English
38965,18 Again!,en,English
47817,1969,en,English
31052,The Accidental Tourist,en,English
10868,The Accused,en,English
9395,Above the Law,en,English
9395,Above the Law,es,Español
14506,The Adventures of Baron Munchausen,en,English
5333,Apartment Zero,en,English
4281,Appointment with Death,en,English
2,Ariel,fi,suomi
2,Ariel,de,Deutsch
26044,Arthur 2: On the Rocks,en,English
59797,Bad Dreams,en,English
14911,Bat*21,en,English
15592,Beaches,en,English
15267,The Beast of War,en,English
15267,The Beast of War,es,Español
12710,Big Business,en,English
30502,Big Top Pee-wee,en,English
19382,Biloxi Blues,en,English
24679,Bird,en,English
9599,The Blob,en,English
94440,The Boost,en,English
17170,"Bright Lights, Big City",en,English
18509,Caddyshack II,en,English
110428,Camille Claudel 1915,fr,Français
34604,Casual Sex?,en,English
14441,Clean and Sober,en,English
7520,Cocktail,en,English
7520,Cocktail,pt,Português
10126,Colors,en,English
10126,Colors,es,Español
9602,Coming to America,en,English
23752,The Couch Trip,en,English
41952,Criminal Law,en,English
41952,Criminal Law,de,Deutsch
3980,Critters,en,English
10127,Critters 2,en,English
12702,Critters 3,en,English
27397,Crossing Delancey,en,English
27397,Crossing Delancey,fr,Français
27397,Crossing Delancey,he,עִבְרִית
27397,Crossing Delancey,yi,
9748,D.O.A.,en,English
40095,Dead Heat,en,English
10651,The Dead Pool,en,English
10141,Dirty Rotten Scoundrels,en,English
27362,Drowning by Numbers,en,English
5680,"Elvira, Mistress of the Dark",en,English
26386,Ernest Saves Christmas,en,English
34053,Everybody's All-American,en,English
25884,Feds,en,English
26355,For Keeps,en,English
10675,Frantic,en,English
10675,Frantic,fr,Français
38982,Fresh Horses,en,English
10130,Gorillas in the Mist,en,English
2617,The Great Outdoors,en,English
38615,Heartbreak Hotel,en,English
21362,High Spirits,en,English
30690,Hot to Trot,en,English
75889,The House on Carroll Street,en,English
38500,Howling IV: The Original Nightmare,en,English
38500,Howling IV: The Original Nightmare,de,Deutsch
26723,Imagine: John Lennon,en,English
20443,Johnny Be Good,en,English
49365,Lady in White,en,English
11347,The Lair of the White Worm,en,English
12144,The Land Before Time,en,English
13704,License to Drive,en,English
12505,Little Nikita,en,English
41963,Masquerade,en,English
41963,Masquerade,fr,Français
13482,The Milagro Beanfield War,en,English
13482,The Milagro Beanfield War,es,Español
34014,Moon Over Parador,en,English
29739,Moving,en,English
12120,My Stepmother is an Alien,en,English
47818,A Night in the Life of Jimmy Reardon,en,English
38617,Off Limits,en,English
3543,Bagdad Cafe,de,Deutsch
3543,Bagdad Cafe,en,English
51321,Permanent Record,en,English
9604,Red Heat,en,English
9604,Red Heat,ru,Pусский
24929,Return of the Living Dead Part II,en,English
10925,The Return of the Living Dead,en,English
13965,Return to Snowy River,en,English
24266,The Man from Snowy River,en,English
58434,Rocket Gibraltar,en,English
18197,Running on Empty,en,English
70842,Salome's Last Dance,en,English
38909,Salsa,en,English
38909,Salsa,es,Español
17126,Satisfaction,en,English
11503,The Serpent and the Rainbow,en,English
38558,Shakedown,en,English
9717,Shoot to Kill,en,English
11966,Short Circuit 2,en,English
2605,Short Circuit,en,English
8740,The Vanishing,nl,Nederlands
8740,The Vanishing,en,English
8740,The Vanishing,fr,Français
25497,Stormy Monday,en,English
25497,Stormy Monday,pl,Polski
38560,Sunset,en,English
38560,Sunset,es,Español
26798,Switching Channels,en,English
41428,Tetsuo: The Iron Man,ja,日本語
8337,They Live,en,English
47493,To Kill a Priest,en,English
8463,Torch Song Trilogy,en,English
41974,Track 29,en,English
28176,Tucker: The Man and His Dream,en,English
9493,Twins,en,English
26603,Vice Versa,en,English
29095,Waxwork,en,English
12582,Without a Clue,en,English
10001,Young Einstein,en,English
11352,Always,en,English
12500,American Ninja,en,English
25678,American Ninja 2: The Confrontation,en,English
25682,American Ninja 3: Blood Hunt,en,English
32049,Best of the Best 2,en,English
45225,The Big Picture,en,English
1648,Bill & Ted's Excellent Adventure,en,English
